37381,37387
37382,37387
37383,37201
37386,37386
37387,37387
37401,37406
37402,37406
37403,37403
37404,37404
37405,37406
37406,37406
37421,37208
37422,37208
37423,37208
37424,37205
37425,37208
37426,37208
37427,37208
37428,37205
37429,37208
38000,38000
38201,38201
38202,38202
38203,38203
38204,38204
38205,38205
38206,38206
38207,38207
38210,38210
38213,38213
38214,38214
38215,38215
38356,38356
38386,38386
38401,38401
38402,38402
38404,38210
38405,38210
38422,38422
38442,38442
38443,38442
38444,38442
38481,38203
38482,38203
38484,38484
38486,38203
38488,38488
38506,38506
39000,39000
39201,39201
39202,39202
39203,39203
39204,39204
39205,39205
39206,39206
39207,39210
39208,39208
39209,39209
39210,39210
39211,39211
39212,39212
39301,39301
39302,39302
39303,39303
39304,39304
39305,39305
39306,39306
39307,39307
39321,39211
39322,39211
39323,39212
39324,39211
39325,39211
39326,39212
39327,39211
39328,39212
39341,39341
39344,39344
39363,39363
39364,39364
39382,39387
39383,39201
39384,39387
39386,39386
39387,39387
39401,39401
39402,39402
39403,39403
39404,39412
39405,39405
39406,39401
39409,39387
39410,39410
39411,39411
39412,39412
39421,39428
39422,39412
39423,39428
39424,39424
39425,39412
39426,39210
39427,39427
39428,39428
40000,40000
40100,40100
40101,40101
40103,40103
40105,40105
40106,40106
40107,40107
40108,40108
40109,40109
40130,40130
40131,40131
40132,40132
40133,40133
40134,40134
40135,40135
40136,40136
40137,40137
40202,40202
40203,40203
40204,40204
40205,40205
40206,40206
40207,40207
40208,40227
40209,40228
40210,40210
40211,40211
40212,40212
40213,40213
40214,40214
40215,40215
40216,40216
40217,40217
40218,40218
40219,40219
40220,40220
40221,40221
40222,40230
40223,40223
40224,40224
40225,40225
40226,40226
40227,40227
40228,40228
40229,40229
40230,40230
40231,40231
40305,40231
40341,40341
40342,40342
40343,40343
40344,40344
40345,40345
40348,40348
40349,40349
40381,40381
40382,40382
40383,40383
40384,40384
40401,40401
40402,40402
40403,40226
40404,40226
40421,40421
40422,40227
40423,40227
40424,40227
40425,40205
40426,40205
40427,40205
40428,40205
40441,40228
40442,40228
40447,40447
40448,40448
40462,40230
40463,40230
40503,40503
40522,40522
40541,40210
40542,40210
40543,40210
40544,40544
40545,40210
40546,40210
40561,40229
40564,40229
40581,40229
40601,40601
40602,40602
40603,40610
40604,40604
40605,40605
40606,40610
40607,40610
40608,40608
40609,40609
40610,40610
40621,40621
40622,40625
40623,40625
40624,40625
40625,40625
40641,40647
40642,40642
40643,40647
40644,40646
40645,40646
40646,40646
40647,40647
41000,41000
41201,41201
41202,41202
41203,41203
41204,41204
41205,41205
41206,41206
41207,41207
41208,41208
41209,41209
41210,41210
41301,41201
41302,41201
41303,41201
41304,41201
41305,41201
41306,41201
41321,41210
41322,41210
41323,41327
41324,41327
41325,41210
41326,41201
41327,41327
41341,41341
41345,41345
41346,41346
41382,41202
41387,41387
41401,41401
41402,41401
41421,41206
41422,41206
41423,41423
41424,41424
41425,41425
41441,41441
41442,41209
41443,41209
42000,42000
42201,42201
42202,42202
42203,42203
42204,42204
42205,42205
42207,42207
42208,42208
42209,42209
42210,42210
42211,42211
42212,42212
42213,42213
42214,42214
42307,42307
42308,42308
42309,42201
42310,42212
42311,42212
42312,42212
42313,42212
42314,42212
42321,42321
42322,42322
42323,42323
42361,42203
42362,42213
42363,42213
42364,42213
42365,42213
42366,42213
42367,42213
42368,42213
42369,42214
42370,42214
42371,42214
42372,42214
42373,42214
42374,42214
42375,42214
42376,42214
42381,42207
42382,42207
42383,42383
42384,42202
42385,42207
42386,42208
42387,42208
42388,42202
42389,42202
42390,42202
42391,42391
42392,42202
42393,42202
42411,42411
43000,43000
43100,43100
43101,43101
43102,43102
43103,43103
43104,43104
43105,43105
43201,43100
43202,43202
43203,43203
43204,43204
43205,43205
43206,43206
43207,43215
43208,43208
43209,43215
43210,43210
43211,43211
43212,43212
43213,43213
43214,43214
43215,43215
43216,43216
43341,43201
43342,43201
43348,43348
43361,43206
43362,43206
43363,43206
43364,43364
43365,43369
43366,43369
43367,43367
43368,43368
43369,43369
43385,43201
43403,43403
43404,43404
43405,43216
43407,43216
43423,43423
43424,43424
43425,43425
43428,43428
43432,43432
43433,43433
43441,43441
43442,43442
43443,43443
43444,43444
43447,43447
43461,43202
43462,43202
43463,43202
43464,43468
43465,43468
43466,43202
43467,43202
43468,43468
43482,43482
43484,43484
43501,43501
43505,43505
43506,43506
43507,43507
43510,43510
43511,43511
43512,43512
43513,43513
43514,43514
43523,43215
43526,43215
43527,43215
43528,43215
43529,43215
43530,43215
43531,43531
43532,43215
43533,43215
44000,44000
44201,44201
44202,44202
44203,44203
44204,44204
44205,44205
44206,44206
44207,44207
44208,44208
44209,44209
44210,44210
44211,44211
44212,44212
44213,44213
44214,44214
44301,44210
44321,44214
44322,44322
44323,44214
44324,44214
44325,44214
44341,44341
44342,44210
44362,44213
44363,44213
44364,44213
44441,44208
44442,44208
44443,44208
44461,44461
44462,44462
45000,45000
45201,45201
45202,45202
45203,45203
45204,45204
45205,45205
45206,45206
45207,45207
45208,45208
45209,45209
45301,45201
45302,45201
45303,45201
45321,45204
45322,45204
45341,45341
45342,45202
45343,45202
45344,45202
45345,45202
45361,45361
45362,45205
45363,45205
45381,45201
45382,45382
45383,45383
45401,45401
45402,45402
45403,45403
45404,45404
45405,45405
45406,45406
45421,45421
45422,45206
45423,45431
45424,45431
45425,45431
45426,45203
45427,45203
45428,45203
45429,45429
45430,45430
45431,45431
45441,45441
45442,45442
45443,45443
46000,46000
46201,46201
46203,46203
46204,46204
46205,46219
46206,46206
46207,46222
46208,46208
46209,46224
46210,46210
46211,46220
46212,46218
46213,46213
46214,46214
46215,46215
46216,46216
46217,46217
46218,46218
46219,46219
46220,46220
46221,46221
46222,46222
46223,46223
46224,46224
46225,46225
46303,46303
46304,46304
46322,46210
46323,46223
46324,46210
46341,46220
46342,46220
46343,46220
46344,46223
46345,46223
46361,46219
46362,46216
46363,46216
46366,46216
46367,46216
46368,46220
46392,46392
46401,46208
46402,46208
46403,46404
46404,46404
46421,46224
46441,46225
46442,46225
46443,46225
46444,46218
46445,46218
46448,46218
46449,46218
46450,46218
46451,46218
46452,46452
46461,46217
46462,46203
46463,46217
46464,46217
46465,46221
46466,46221
46467,46221
46468,46468
46481,46203
46482,46482
46483,46492
46484,46492
46485,46203
46490,46490
46491,46491
46492,46492
46501,46501
46502,46502
46503,46505
46504,46505
46505,46505
46523,46523
46524,46524
46525,46525
46526,46222
46527,46527
46528,46222
46529,46529
46530,46530
46531,46531
46532,46532
46533,46533
46534,46534
46535,46535
47000,47000
47201,47201
47202,47213
47203,47213
47205,47205
47206,47214
47207,47207
47208,47208
47209,47209
47210,47210
47211,47211
47212,47212
47213,47213
47214,47214
47215,47215
47301,47301
47302,47302
47303,47303
47306,47306
47308,47308
47311,47311
47313,47313
47314,47314
47315,47315
47322,47213
47323,47213
47324,47324
47325,47325
47326,47326
47327,47327
47328,47328
47329,47329
47343,47362
47344,47362
47345,47215
47346,47215
47347,47215
47348,47348
47349,47215
47350,47350
47353,47353
47354,47354
47355,47355
47356,47356
47357,47357
47358,47358
47359,47359
47360,47360
47361,47361
47362,47362
47371,47214
47372,47214
47373,47214
47374,47214
47375,47375
47381,47381
47382,47382
